seq,timestamp_ms,red,ir,red_corrected,ir_corrected,time_diff_ms,red_norm,ir_norm,red_corrected_norm,ir_corrected_norm,red_dc,ir_dc,red_ac,ir_ac,red_ac_dc_ratio,ir_ac_dc_ratio,red_ir_ratio,corrected_red_ir_ratio,ratio_of_ratios,red_corrected_roll_mean,red_corrected_roll_std,red_corrected_roll_min,red_corrected_roll_max,red_corrected_roll_range,red_corrected_roll_median,red_corrected_roll_rms,ir_corrected_roll_mean,ir_corrected_roll_std,ir_corrected_roll_min,ir_corrected_roll_max,ir_corrected_roll_range,ir_corrected_roll_median,ir_corrected_roll_rms,red_diff_1,ir_diff_1,red_diff_2,ir_diff_2,red_abs_diff,ir_abs_diff,red_outlier_flag,ir_outlier_flag,red_corrected_outlier_flag,ir_corrected_outlier_flag,signal_quality_score
4821,231592,40920,100364,-23.181918046411084,23.21446487995407,20.0,0.6994171523730225,0.6508009153318077,0.31052543091813384,0.42414760408789026,40931.02,100354.7,-11.019999999996799,9.30000000000291,-0.0002692334566789882,9.267129491695866e-05,0.4077159140727751,-0.9985979933756264,-2.90525191128757,-13.436628215085442,10.336213643683513,-48.91220499385447,3.0770466567776618,51.989251650632134,-11.746059309429723,16.88915462741043,16.705366639116537,16.045370588194082,-10.98802296841491,79.33983568814718,90.32785865656209,15.058649744344315,23.051553386134252,-9.0,-56.0,-19.0,5.0,9.0,56.0,0,0,0,0,100
4822,231612,40938,100371,-5.161313768610199,30.054720925817566,20.0,0.7144046627810158,0.6540045766590389,0.33725534547751546,0.42826477351105074,40931.24,100354.96,6.760000000002037,16.039999999993597,0.00016515502584339096,0.00015983265799710943,0.40786681411961623,-0.17173055046325633,1.0332996267031846,-13.169443439938169,10.374707735732247,-48.91220499385447,3.0770466567776618,51.989251650632134,-11.208795842830302,16.70078171546449,16.859900149806133,16.137570981229356,-10.98802296841491,79.33983568814718,90.32785865656209,15.058649744344315,23.226472101729534,18.0,7.0,9.0,-49.0,18.0,7.0,0,0,0,0,100
4823,231631,40927,100357,-16.085812512198828,15.965775691448544,19.0,0.7052456286427977,0.6475972540045767,0.32105106544790973,0.4197845976032198,40931.18,100355.24,-4.180000000000291,1.7599999999947613,-0.00010212263609307846,1.7537699077743835e-05,0.4078141036499696,-1.0075183832636818,-5.823035031013669,-13.187473758295095,10.379063295987908,-48.91220499385447,3.0770466567776618,51.989251650632134,-11.208795842830302,16.717652943216642,17.036196314550786,16.07737713982418,-10.98802296841491,79.33983568814718,90.32785865656209,15.113126290680563,23.314038677380378,-11.0,-14.0,7.0,-7.0,11.0,14.0,0,0,0,0,100
4824,231662,40930,100370,-13.025688762066494,28.81227518325166,31.0,0.7077435470441299,0.6535469107551487,0.3255901388952378,0.4275169419113372,40930.96,100355.8,-0.9599999999991269,14.19999999999709,-2.3454128610692906e-05,0.00014149655525636873,0.4077911726611537,-0.45208817003241103,-0.16575759436827167,-13.360866523986514,10.300635679675409,-48.91220499385447,3.0770466567776618,51.989251650632134,-11.746059309429723,16.80755151023238,17.48946745485881,16.083637804255954,-10.98802296841491,79.33983568814718,90.32785865656209,15.474258764147823,23.651452572155975,3.0,13.0,-8.0,-1.0,3.0,13.0,0,0,0,0,100
4825,231678,40902,100385,-40.82586563068915,43.58454217759853,16.0,0.6844296419650291,0.6604118993135012,0.2843542102338786,0.43640841111542744,40930.24,100356.64,-28.239999999997963,28.360000000000582,-0.0006899544200082375,0.0002825921633087814,0.4074513124470788,-0.9367051617596829,-2.4415200051189725,-14.02448003278188,10.97184685809664,-48.91220499385447,3.0770466567776618,51.989251650632134,-12.122044397402277,17.73865370308326,18.217553249476836,16.42773563736763,-10.98802296841491,79.33983568814718,90.32785865656209,15.890370088348064,24.420326259196347,-28.0,15.0,-25.0,28.0,28.0,15.0,0,0,0,0,100
4826,231703,40928,100381,-14.60040913312801,39.26900455345744,25.0,0.7060782681099084,0.6585812356979405,0.32325436034283683,0.43381087683725417,40930.24,100357.28,-2.2399999999979627,23.720000000001164,-5.472726277681154e-05,0.00023635554889491988,0.40772656179954375,-0.3718049209333094,-0.23154634207950184,-13.958797891527112,10.958088856874824,-48.91220499385447,3.0770466567776618,51.989251650632134,-12.122044397402277,17.67840931033672,18.739293114876315,16.676912248549925,-10.98802296841491,79.33983568814718,90.32785865656209,16.018941365399485,24.97434925175081,26.0,-4.0,-2.0,11.0,26.0,4.0,0,0,0,0,100
4826,231703,40928,100381,-15.3737702708178,41.10457748275362,0.0,0.7060782681099084,0.6585812356979405,0.32210723581719264,0.43491571336498175,40930.28,100357.98,-2.279999999998836,23.020000000004075,-5.570448088795962e-05,0.0002293788695229226,0.40772656179954375,-0.37401601505983667,-0.24284922584114874,-13.869771110612021,10.92749584536741,-48.91220499385447,3.0770466567776618,51.989251650632134,-12.122044397402277,17.58955692455943,19.36682947993085,16.91947242662496,-10.98802296841491,79.33983568814718,90.32785865656209,16.871873118828255,25.60502412333159,0.0,0.0,26.0,-4.0,0.0,0.0,0,0,0,0,100
4827,231723,40925,100383,-17.380727079367627,40.95870989452676,20.0,0.7035803497085762,0.6594965675057208,0.3191303221027624,0.43482791525186276,40930.28,100358.92,-5.279999999998836,24.080000000001746,-0.0001289998504774176,0.00023993881161736043,0.4076885528426128,-0.4243475227643872,-0.5376364482588943,-13.796943821470489,10.890928673052331,-48.91220499385447,3.0770466567776618,51.989251650632134,-12.122044397402277,17.5098754886245,20.1894008614418,16.950019399597572,-10.98802296841491,79.33983568814718,90.32785865656209,17.84435122473192,26.252028524250186,-3.0,2.0,-3.0,2.0,3.0,2.0,0,0,0,0,100
4827,231723,40925,100383,-18.150221411369696,42.78510495917733,0.0,0.7035803497085762,0.6594965675057208,0.3179889331997453,0.4359272275969522,40929.94,100359.58,-4.940000000002328,23.419999999998254,-0.00012069404450635226,0.00023336088094428307,0.4076885528426128,-0.4242182280185456,-0.5171991295969139,-14.072041920242873,10.8221056096432,-48.91220499385447,3.0770466567776618,51.989251650632134,-12.23896107633124,17.68609550564667,20.764865868796647,17.222256892866085,-10.98802296841491,79.33983568814718,90.32785865656209,18.660408996771082,26.867334523237904,0.0,0.0,-3.0,2.0,0.0,0.0,0,0,0,0,100
4828,231743,40929,100366,-13.181462425078886,23.734493042441517,20.0,0.7069109075770191,0.6517162471395881,0.32535908023378923,0.42446061050686346,40929.78,100359.7,-0.7799999999988358,6.30000000000291,-1.9057028891893283e-05,6.277420119831875e-05,0.4077974612916725,-0.5553715599279105,-0.3035805876953744,-14.156664779461972,10.797754453808047,-48.91220499385447,3.0770466567776618,51.989251650632134,-12.65099344906048,17.738963580151268,20.763590303677958,17.222029999219455,-10.98802296841491,79.33983568814718,90.32785865656209,18.660408996771082,26.86620615657118,4.0,-17.0,4.0,-17.0,4.0,17.0,0,0,0,0,100
4828,231743,40929,100366,-13.947109285424329,25.55175613176563,0.0,0.7069109075770191,0.6517162471395881,0.32422339827528224,0.4255544262902255,40929.66,100359.94,-0.6600000000034925,6.059999999997672,-1.6125225570002105e-05,6.038265865840166e-05,0.4077974612916725,-0.5458376016701825,-0.2670506057248348,-14.216248208270503,10.788014878373998,-48.91220499385447,3.0770466567776618,51.989251650632134,-13.103575593572689,17.780757937582127,20.92119264234715,17.22921225585522,-10.98802296841491,79.33983568814718,90.32785865656209,19.728893434374257,26.992686813961768,0.0,0.0,4.0,-17.0,0.0,0.0,0,0,0,0,100
4829,231768,40912,100362,-30.006474809770964,19.29329603569062,25.0,0.6927560366361366,0.6498855835240275,0.300402583960389,0.42178744149157726,40928.96,100360.2,-16.959999999999127,1.8000000000029104,-0.00041437651970631866,1.79353967011117e-05,0.4076443275343257,-1.555279862718224,-23.103839107201576,-14.831992257634266,10.793182769077916,-48.91220499385447,3.0770466567776618,51.989251650632134,-13.564285855251608,18.279795751909973,21.055500002744296,17.188973715543934,-10.98802296841491,79.33983568814718,90.32785865656209,19.728893434374257,27.071861432336192,-17.0,-4.0,-17.0,-4.0,17.0,4.0,0,0,0,0,100
4830,231784,40932,100391,-10.15908764999928,48.378515348472135,16.0,0.7094088259783514,0.6631578947368421,0.3298421607264799,0.4392939170997404,40929.1,100361.04,2.900000000001455,29.960000000006403,7.085423329615005e-05,0.000298522215393607,0.407725792152683,-0.20999172001916588,0.2373499513352045,-14.607962862392542,10.771136161291343,-48.91220499385447,3.0770466567776618,51.989251650632134,-13.103575593572689,18.08561875386223,21.773378728594107,17.569046900580553,-10.98802296841491,79.33983568814718,90.32785865656209,20.30130535941614,27.86714915584222,20.0,29.0,3.0,25.0,20.0,29.0,0,0,0,0,100
4831,231800,40941,100359,-1.5669267574929742,16.54312764402814,16.0,0.7169025811823481,0.6485125858123569,0.34258689020373034,0.42013210737326706,40929.04,100361.18,11.959999999999127,-2.179999999993015,0.00029221305948048444,-2.1721546119655182e-05,0.4079454757420859,-0.09471768526543498,-13.452682321543838,-14.601895518895834,10.778540573972064,-48.91220499385447,3.0770466567776618,51.989251650632134,-13.103575593572689,18.085042187162685,21.801570220613712,17.55930333330931,-10.98802296841491,79.33983568814718,90.32785865656209,20.30130535941614,27.88316723338213,9.0,-32.0,29.0,-3.0,9.0,32.0,0,0,0,0,100
4832,231816,40930,100380,-12.655341337530958,37.42671098116946,16.0,0.7077435470441299,0.6581235697940503,0.3261394742483989,0.4327019951355383,40929.08,100361.74,0.9199999999982538,18.25999999999476,2.2477905684619683e-05,0.0001819418435749994,0.40775054791791193,-0.33813661435273473,0.12354445378230941,-14.507560078825566,10.774440575438875,-48.91220499385447,3.0770466567776618,51.989251650632134,-12.840515049798725,18.006557076802906,22.248250449470838,17.668886213133295,-10.98802296841491,79.33983568814718,90.32785865656209,20.46507403809217,28.30071372377451,-11.0,21.0,-2.0,-11.0,11.0,21.0,0,0,0,0,100
4833,231832,40926,100379,-15.64815877250889,35.65970536213928,16.0,0.704412989175687,0.6576659038901602,0.32170023607993553,0.4316384294654165,40928.94,100362.2,-2.9400000000023283,16.80000000000291,-7.183181387063355e-05,0.0001673937000185619,0.4077147610555993,-0.4388190708138294,-0.4291189803598839,-14.579673958711815,10.769670343357163,-48.91220499385447,3.0770466567776618,51.989251650632134,-13.103575593572689,18.061920608309396,22.575369461865936,17.764407309660182,-10.98802296841491,79.33983568814718,90.32785865656209,21.06773411161581,28.616603398416242,-4.0,-1.0,-15.0,20.0,4.0,1.0,0,0,0,0,100
4834,231853,40921,100371,-20.40145517994799,27.494116960026798,21.0,0.7002497918401333,0.6540045766590389,0.31464968411799166,0.4267235387557885,40928.8,100362.74,-7.80000000000291,8.259999999994761,-0.00019057485193807073,8.230145968508593e-05,0.40769744248836814,-0.7420298389509763,-2.3155707403887673,-14.657486928119553,10.797926185909247,-48.91220499385447,3.0770466567776618,51.989251650632134,-13.103575593572689,18.1412576401431,22.97527528699542,17.64272981904177,-10.98802296841491,79.33983568814718,90.32785865656209,22.434181809734763,28.86007400669367,-5.0,-8.0,-9.0,-9.0,5.0,8.0,0,0,0,0,100
4835,231873,40934,100385,-7.354498044715202,41.34621260811503,20.0,0.7110741049125728,0.6604118993135012,0.33400220105407996,0.4350611542290414,40928.74,100363.16,5.260000000002037,21.839999999996508,0.00012851605009101276,0.0002176097285099085,0.40777008517208746,-0.17787597897834379,0.5905804440409519,-14.665839602355717,10.791991958246463,-48.91220499385447,3.0770466567776618,51.989251650632134,-13.103575593572689,18.144547386484508,23.266566302713002,17.826138853464315,-10.98802296841491,79.33983568814718,90.32785865656209,22.434181809734763,29.201864827666952,13.0,14.0,8.0,6.0,13.0,14.0,0,0,0,0,100
4836,231893,40932,100363,-9.297718873590126,19.30940266363492,20.0,0.7094088259783514,0.6503432494279177,0.33111982674936125,0.42179713611640385,40928.7,100363.08,3.3000000000029104,-0.08000000000174623,8.062801896964503e-05,-7.971058680318124e-07,0.40783954246086707,-0.48151250639670834,-101.15095397394211,-14.655727834747363,10.7968767383411,-48.91220499385447,3.0770466567776618,51.989251650632134,-13.103575593572689,18.139224204003277,23.062740128233187,17.811660602997947,-10.98802296841491,79.33983568814718,90.32785865656209,21.06773411161581,29.031020143810654,-2.0,-22.0,11.0,-8.0,2.0,22.0,0,0,0,0,100
4837,231926,40935,100344,-6.278340719092167,0.2882401277165445,33.0,0.7119067443796836,0.6416475972540046,0.33559846236268615,0.4103482446917609,40929.02,100362.78,5.980000000003201,-18.779999999998836,0.00014610660113540958,-0.00018712116184903244,0.4079466634776369,-21.78163314327383,-0.7808128150320433,-14.282584044996943,10.756677358105962,-48.91220499385447,3.0770466567776618,51.989251650632134,-12.840515049798725,17.81527975174962,22.635426955997207,18.100101819106857,-10.98802296841491,79.33983568814718,90.32785865656209,20.46507403809217,28.86908321414694,3.0,-19.0,1.0,-41.0,3.0,19.0,0,0,0,0,100
4838,231942,40916,100354,-24.610857407302365,10.168881245062888,16.0,0.6960865945045795,0.6462242562929061,0.30840588895170745,0.4162954304720594,40928.58,100362.22,-12.580000000001746,-8.220000000001164,-0.0003073646825763744,-8.190332975895874e-05,0.40771668294238395,-2.4202128842099744,3.7527739529143416,-14.651533325745268,10.78883122074138,-48.91220499385447,3.0770466567776618,51.989251650632134,-13.103575593572689,18.1311425542604,21.944951001216786,17.898879881705035,-10.98802296841491,79.33983568814718,90.32785865656209,20.30130535941614,28.20537851980323,-19.0,10.0,-16.0,-9.0,19.0,10.0,0,0,0,0,100
4839,231959,40923,100343,-17.61866390788712,-0.5841904663163526,17.0,0.7019150707743547,0.6411899313501144,0.3187773910357009,0.4098231262544541,40928.44,100361.48,-5.440000000002328,-18.479999999995925,-0.00013291491197813373,-0.00018413439100336033,0.40783113919256947,30.159108927235057,0.7218364329111563,-14.724068056060782,10.79649489221278,-48.91220499385447,3.0770466567776618,51.989251650632134,-13.103575593572689,18.19426272312159,21.08897167059107,17.933087949255924,-10.98802296841491,79.33983568814718,90.32785865656209,19.731717394999514,27.566437141043192,7.0,-11.0,-12.0,-1.0,7.0,11.0,0,0,0,0,100
4840,231975,40923,100338,-18.043908588834835,-5.387954942708329,16.0,0.7019150707743547,0.6389016018306636,0.31814662672761573,0.40693172685571,40927.96,100360.82,-4.959999999999127,-22.820000000006985,-0.00012118854690043498,-0.0002273795690390631,0.40785146205824313,3.348934573637102,0.5329790508997542,-15.146487160973033,10.49477086220088,-48.91220499385447,1.3899574404404171,50.30216243429489,-13.564285855251608,18.36718499004833,20.323998844942572,18.233956734635495,-10.98802296841491,79.33983568814718,90.32785865656209,19.30134934966277,27.1825783119636,0.0,-5.0,7.0,-16.0,0.0,5.0,0,0,0,0,100
4841,231992,40922,100345,-19.40548685051354,1.6881578551915728,17.0,0.701082431307244,0.6421052631578947,0.31612700130110233,0.41119085912371417,40927.82,100360.26,-5.819999999999709,-15.259999999994761,-0.00014220156363079463,-0.0001520522166841214,0.40781304499476806,-11.495066525228115,0.9352153275490165,-15.22585498930358,10.51200501237863,-48.91220499385447,1.3899574404404171,50.30216243429489,-13.564285855251608,18.442311800531023,19.661184712738574,18.298164871666025,-10.98802296841491,79.33983568814718,90.32785865656209,18.655179643424187,26.733659779871935,-1.0,7.0,-1.0,2.0,1.0,7.0,0,0,0,0,100
4842,232012,40926,100338,-15.62098944131547,-5.376290793798022,20.0,0.704412989175687,0.6389016018306636,0.321740536276879,0.4069387475398655,40927.54,100359.58,-1.5400000000008731,-21.580000000001746,-3.762747528927644e-05,-0.00021502680660881348,0.4078813609998206,2.9055328367534585,0.17498969492547992,-15.453600546104552,10.391662408179798,-48.91220499385447,1.3899574404404171,50.30216243429489,-14.120093705015258,18.56450065291457,18.878343065224495,18.518392533059668,-10.98802296841491,79.33983568814718,90.32785865656209,17.28009544759295,26.314712266275645,4.0,-7.0,3.0,0.0,4.0,7.0,0,0,0,0,100
4843,232032,40905,100358,-36.73185729301536,14.459169795819896,20.0,0.6869275603663614,0.6480549199084669,0.29042684194946555,0.4188777672616879,40926.94,100359.44,-21.94000000000233,-1.4400000000023283,-0.0005360772146659957,-1.4348426017545816e-05,0.40759082484704756,-2.5403849468338375,37.361395180938985,-16.004044066246347,10.775988057060674,-48.91220499385447,1.3899574404404171,50.30216243429489,-14.446743628867097,19.233535990768516,18.636191204171077,18.49495113446505,-10.98802296841491,79.33983568814718,90.32785865656209,16.307617341689284,26.125266997977377,-21.0,20.0,-17.0,13.0,21.0,20.0,0,0,0,0,100
4844,232052,40917,100338,-24.9036135793009,-5.604959922161477,20.0,0.6969192339716903,0.6389016018306636,0.30797164449776915,0.40680111094600024,40926.36,100358.74,-9.360000000000582,-20.74000000000524,-0.00022870345664751475,-0.0002066586328206715,0.4077916641750882,4.443138563905584,1.1066726491216687,-16.529915486641173,10.549009067741638,-48.91220499385447,-1.2186705968022846,47.69353439705219,-14.987089701972906,19.552341712966403,17.837685773101242,18.66507099328274,-10.98802296841491,79.33983568814718,90.32785865656209,16.018941365399485,25.682683104005196,12.0,-20.0,-9.0,0.0,12.0,20.0,0,0,0,0,100
4845,232069,40913,100343,-27.88836790357152,-0.7039770528123515,17.0,0.6935886761032473,0.6411899313501144,0.3035443663200456,0.40975102636990024,40926.1,100358.76,-13.099999999998545,-15.759999999994761,-0.0003200891362724165,-0.0001570366154384008,0.40773148102010104,39.61545023684927,2.038308934376994,-16.710168887140195,10.66625922329815,-48.91220499385447,-1.2186705968022846,47.69353439705219,-14.987089701972906,19.766725787014042,17.75814949119039,18.736737363730988,-10.98802296841491,79.33983568814718,90.32785865656209,16.018941365399485,25.678705065645467,-4.0,5.0,8.0,-15.0,4.0,5.0,0,0,0,0,100
4846,232103,40922,100340,-18.16587832191353,-3.789667206527651,34.0,0.701082431307244,0.6398169336384439,0.31796570934583623,0.4078937407558761,40925.72,100358.38,-3.720000000001164,-18.380000000004657,-9.089638496283423e-05,-0.00018314364978793654,0.4078333665537174,4.793528648273666,0.49631196641589187,-16.995574801017607,10.506089436650331,-48.91220499385447,-1.2186705968022846,47.69353439705219,-15.497379856066635,19.92535871102197,17.279275504532556,18.978668563070038,-10.98802296841491,79.33983568814718,90.32785865656209,15.890370088348064,25.525662090925685,9.0,-3.0,5.0,2.0,9.0,3.0,0,0,0,0,100
